"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"49","499341130",1.69820007207129,0.463147457645417,0.212979129892947,2.17461428205767,0.029659033163881,0.999971084717926
"50","499312950",5.48939358173712,0.390478405029737,0.180253092124463,2.16627853884535,0.0302899086652701,0.999971084717926
"51","499327182",8.38159569168394,0.152628710605224,0.0705161404043836,2.16445071624675,0.0304297750925516,0.999971084717926
"52","499315295",24.8058547377217,0.0658801316352989,0.0305010083543266,2.15993290680679,0.0307778638773768,0.999971084717926
"53","499338265",37.3082251806135,-0.0519191134663329,0.0242569442200431,-2.14038145099221,0.0323239523207036,0.999971084717926
"54","499354946",1.11242363075834,-0.308838806501014,0.144820070807136,-2.13256908921354,0.0329600912766853,0.999971084717926
"55","499311471",6.29403554178508,0.184732849168569,0.0866423220042616,2.13213179073713,0.0329960138345347,0.999971084717926
"56","499313466",120.742468912507,-0.0449023267761888,0.0210979981145866,-2.12827428139472,0.0333143491758235,0.999971084717926
"57","499353462",2.84509652591529,-0.197568453299048,0.0929851382334057,-2.12473151142846,0.0336090225042591,0.999971084717926
"58","499328405",0.493828022227266,0.440785406344875,0.207510305872193,2.12416151810965,0.0336566398374314,0.999971084717926
"59","499320724",47.7672744247584,0.0475136013973804,0.022401385057791,2.12101177113848,0.0339208118533426,0.999971084717926
"60","499348513",0.958999550193607,0.460140610542361,0.217361549255435,2.11693656085245,0.0342652322286552,0.999971084717926
"61","499330178",29.4767552226169,0.0768834529786194,0.0363255400318524,2.11651231918929,0.0343012585834812,0.999971084717926
"62","499355063",1.90760472649905,0.589943127033702,0.279440806622116,2.11115596954125,0.0347589079816448,0.999971084717926
"63","499341451",10.9748503209667,-0.0964887417799551,0.0457587816778611,-2.10863878455571,0.0349757724469753,0.999971084717926
"64","499306368",84.4294758035351,0.0834235203607113,0.0396358098844832,2.10475124903075,0.0353129668272685,0.999971084717926
"65","499314427",1.81713693224757,0.245394276010994,0.116656586243604,2.10356126398693,0.0354167359120083,0.999971084717926
"66","499309318",2.95081135297761,-0.185250925611637,0.0881534035798777,-2.10146084085996,0.0356005320147322,0.999971084717926
"67","499306576",0.883635206482369,0.474408693655712,0.226478769211413,2.09471596524292,0.0361962491506034,0.999971084717926
"68","499318126",8.82225062610195,0.227641585922245,0.109558999481047,2.07779905804657,0.0377278706339348,0.999971084717926
"69","499320431",13.2816261716261,-0.0954404499611837,0.0461863745761956,-2.06642003917696,0.0387888353837742,0.999971084717926
"70","499352941",3.60888337112823,0.30609827475636,0.148582273652878,2.06012646886449,0.0393864520776527,0.999971084717926
"71","499310116",4.28361235606741,0.151603616836985,0.0735905718603579,2.06009564818522,0.0393893978343591,0.999971084717926
"72","499308105",23.2790741293793,0.0824959557312803,0.040063133714929,2.05914885036912,0.0394799813667296,0.999971084717926
"73","499346401",0.598928916911226,-0.424289213659941,0.206346235939013,-2.05620040379774,0.0397632033853001,0.999971084717926
"74","499315078",5.94445259520794,0.183722523382689,0.0893525261111116,2.05615365763948,0.0397677075782648,0.999971084717926
"75","499308905",9.91280603878695,0.198344159980093,0.0967915663641983,2.04918845133451,0.0404436909110732,0.999971084717926
"76","499344169",1.29250629710552,0.68134616343263,0.332589122135409,2.04861229091921,0.040500041824312,0.999971084717926
"77","499332431",9.16341838706098,-0.133365344303564,0.0651334218063005,-2.04757159389196,0.0406019950845598,0.999971084717926
"78","499321194",1.045034120629,0.307338633347665,0.150215999388663,2.04597802230419,0.0407585330365006,0.999971084717926
"79","499316706",0.546571984041307,0.594214406194469,0.290437452314111,2.0459289993765,0.0407633567007848,0.999971084717926
